date,day_of_week,is_weekend,cone_size,flavor,temperature,daily_sales
2021-03-21,Sunday,1,Small,Strawberry,24.7,23
2021-03-21,Sunday,1,Medium,Chocolate,24.7,27
2021-03-21,Sunday,1,Medium,Strawberry,24.7,21
2021-03-21,Sunday,1,Large,Chocolate,24.7,14
2021-03-21,Sunday,1,Large,Strawberry,24.7,11
2021-03-22,Monday,0,Small,Chocolate,24.4,30
2021-03-22,Monday,0,Small,Strawberry,24.4,22
2021-03-22,Monday,0,Medium,Chocolate,24.4,24
2021-03-22,Monday,0,Medium,Strawberry,24.4,19
2021-03-22,Monday,0,Large,Chocolate,24.4,10
2021-03-22,Monday,0,Large,Strawberry,24.4,12
2021-03-23,Tuesday,0,Small,Chocolate,24.7,31
2021-03-23,Tuesday,0,Small,Strawberry,24.7,24
2021-03-23,Tuesday,0,Medium,Chocolate,24.7,21
2021-03-23,Tuesday,0,Medium,Strawberry,24.7,15
2021-03-23,Tuesday,0,Large,Chocolate,24.7,19
2021-03-23,Tuesday,0,Large,Strawberry,24.7,11
2021-03-24,Wednesday,0,Small,Chocolate,25.3,25
2021-03-24,Wednesday,0,Small,Strawberry,25.3,20
2021-03-24,Wednesday,0,Medium,Chocolate,25.3,19
2021-03-24,Wednesday,0,Medium,Strawberry,25.3,15
2021-03-24,Wednesday,0,Large,Chocolate,25.3,12
2021-03-24,Wednesday,0,Large,Strawberry,25.3,9
2021-03-25,Thursday,0,Small,Chocolate,23.9,21
2021-03-25,Thursday,0,Small,Strawberry,23.9,21
2021-03-25,Thursday,0,Medium,Chocolate,23.9,12
2021-03-25,Thursday,0,Medium,Strawberry,23.9,16
2021-03-25,Thursday,0,Large,Chocolate,23.9,13
2021-03-25,Thursday,0,Large,Strawberry,23.9,5
2021-03-26,Friday,0,Small,Chocolate,24.7,19
2021-03-26,Friday,0,Small,Strawberry,24.7,16
2021-03-26,Friday,0,Medium,Chocolate,24.7,15
2021-03-26,Friday,0,Medium,Strawberry,24.7,18
2021-03-26,Friday,0,Large,Chocolate,24.7,13
2021-03-26,Friday,0,Large,Strawberry,24.7,11
2021-03-27,Saturday,1,Small,Chocolate,27.0,32
2021-03-27,Saturday,1,Small,Strawberry,27.0,28
2021-03-27,Saturday,1,Medium,Chocolate,27.0,24
2021-03-27,Saturday,1,Medium,Strawberry,27.0,23
2021-03-27,Saturday,1,Large,Chocolate,27.0,16
2021-03-27,Saturday,1,Large,Strawberry,27.0,13
2021-03-28,Sunday,1,Small,Chocolate,27.0,46
2021-03-28,Sunday,1,Small,Strawberry,27.0,41
2021-03-28,Sunday,1,Medium,Chocolate,27.0,35
2021-03-28,Sunday,1,Medium,Strawberry,27.0,32
2021-03-28,Sunday,1,Large,Chocolate,27.0,25
2021-03-28,Sunday,1,Large,Strawberry,27.0,19
2021-03-29,Monday,0,Small,Chocolate,26.3,22
2021-03-29,Monday,0,Small,Strawberry,26.3,16
2021-03-29,Monday,0,Medium,Chocolate,26.3,15
2021-03-29,Monday,0,Medium,Strawberry,26.3,15
2021-03-29,Monday,0,Large,Chocolate,26.3,9
2021-03-29,Monday,0,Large,Strawberry,26.3,5
2021-03-30,Tuesday,0,Small,Chocolate,22.7,16
2021-03-30,Tuesday,0,Small,Strawberry,22.7,19
2021-03-30,Tuesday,0,Medium,Chocolate,22.7,11
2021-03-30,Tuesday,0,Medium,Strawberry,22.7,16
2021-03-30,Tuesday,0,Large,Chocolate,22.7,10
2021-03-30,Tuesday,0,Large,Strawberry,22.7,7
2021-03-31,Wednesday,0,Small,Chocolate,24.8,26
2021-03-31,Wednesday,0,Small,Strawberry,24.8,23
2021-03-31,Wednesday,0,Medium,Chocolate,24.8,21
2021-03-31,Wednesday,0,Medium,Strawberry,24.8,17
2021-03-31,Wednesday,0,Large,Chocolate,24.8,12
2021-03-31,Wednesday,0,Large,Strawberry,24.8,10
2021-04-01,Thursday,0,Small,Chocolate,26.6,0
2021-04-01,Thursday,0,Small,Strawberry,26.6,16
2021-04-01,Thursday,0,Medium,Chocolate,26.6,15
2021-04-01,Thursday,0,Medium,Strawberry,26.6,11
2021-04-01,Thursday,0,Large,Chocolate,26.6,9
2021-04-01,Thursday,0,Large,Strawberry,26.6,8
2021-04-02,Friday,0,Small,Chocolate,24.9,21
2021-04-02,Friday,0,Small,Strawberry,24.9,15
2021-04-02,Friday,0,Medium,Chocolate,24.9,17
2021-04-02,Friday,0,Medium,Strawberry,24.9,10
2021-04-02,Friday,0,Large,Chocolate,24.9,12
2021-04-02,Friday,0,Large,Strawberry,24.9,9
2021-04-03,Saturday,1,Small,Chocolate,26.6,54
2021-04-03,Saturday,1,Small,Strawberry,26.6,43
2021-04-03,Saturday,1,Medium,Chocolate,26.6,36
2021-04-03,Saturday,1,Medium,Strawberry,26.6,30
2021-04-03,Saturday,1,Large,Chocolate,26.6,24
2021-04-03,Saturday,1,Large,Strawberry,26.6,21
2021-04-04,Sunday,1,Small,Chocolate,27.2,38
2021-04-04,Sunday,1,Small,Strawberry,27.2,29
2021-04-04,Sunday,1,Medium,Chocolate,27.2,28
2021-04-04,Sunday,1,Medium,Strawberry,27.2,21
2021-04-04,Sunday,1,Large,Chocolate,27.2,17
2021-04-04,Sunday,1,Large,Strawberry,27.2,13
2021-04-05,Monday,0,Small,Chocolate,24.3,25
2021-04-05,Monday,0,Small,Strawberry,24.3,28
2021-04-05,Monday,0,Medium,Chocolate,24.3,23
2021-04-05,Monday,0,Medium,Strawberry,24.3,18
2021-04-05,Monday,0,Large,Chocolate,24.3,12
2021-04-05,Monday,0,Large,Strawberry,24.3,13
2021-04-06,Tuesday,0,Small,Chocolate,25.2,31
2021-04-06,Tuesday,0,Small,Strawberry,25.2,21
2021-04-06,Tuesday,0,Medium,Chocolate,25.2,23
2021-04-06,Tuesday,0,Medium,Strawberry,25.2,15
2021-04-06,Tuesday,0,Large,Chocolate,25.2,13
2021-04-06,Tuesday,0,Large,Strawberry,25.2,14
2021-04-07,Wednesday,0,Small,Chocolate,25.2,36
2021-04-07,Wednesday,0,Small,Strawberry,25.2,27
2021-04-07,Wednesday,0,Medium,Chocolate,25.2,28
2021-04-07,Wednesday,0,Medium,Strawberry,25.2,24
2021-04-07,Wednesday,0,Large,Chocolate,25.2,18
2021-04-07,Wednesday,0,Large,Strawberry,25.2,11
2021-04-08,Thursday,0,Small,Chocolate,25.1,23
2021-04-08,Thursday,0,Small,Strawberry,25.1,20
2021-04-08,Thursday,0,Medium,Chocolate,25.1,19
2021-04-08,Thursday,0,Medium,Strawberry,25.1,12
2021-04-08,Thursday,0,Large,Chocolate,25.1,12
2021-04-08,Thursday,0,Large,Strawberry,25.1,11
2021-04-09,Friday,0,Small,Chocolate,27.7,38
2021-04-09,Friday,0,Small,Strawberry,27.7,30
2021-04-09,Friday,0,Medium,Chocolate,27.7,28
2021-04-09,Friday,0,Medium,Strawberry,27.7,20
2021-04-09,Friday,0,Large,Chocolate,27.7,19
2021-04-09,Friday,0,Large,Strawberry,27.7,15
2021-04-10,Saturday,1,Small,Chocolate,27.2,30
2021-04-10,Saturday,1,Small,Strawberry,27.2,29
2021-04-10,Saturday,1,Medium,Chocolate,27.2,26
2021-04-10,Saturday,1,Medium,Strawberry,27.2,22
2021-04-10,Saturday,1,Large,Chocolate,27.2,16
2021-04-10,Saturday,1,Large,Strawberry,27.2,13
2021-04-11,Sunday,1,Small,Chocolate,28.6,41
2021-04-11,Sunday,1,Small,Strawberry,28.6,33
2021-04-11,Sunday,1,Medium,Chocolate,28.6,32
2021-04-11,Sunday,1,Medium,Strawberry,28.6,26
2021-04-11,Sunday,1,Large,Chocolate,28.6,21
2021-04-11,Sunday,1,Large,Strawberry,28.6,16
2021-04-12,Monday,0,Small,Chocolate,29.4,25
2021-04-12,Monday,0,Small,Strawberry,29.4,20
2021-04-12,Monday,0,Medium,Chocolate,29.4,23
2021-04-12,Monday,0,Medium,Strawberry,29.4,17
2021-04-12,Monday,0,Large,Chocolate,29.4,15
2021-04-12,Monday,0,Large,Strawberry,29.4,7
2021-04-13,Tuesday,0,Small,Chocolate,27.5,35
2021-04-13,Tuesday,0,Small,Strawberry,27.5,30
2021-04-13,Tuesday,0,Medium,Chocolate,27.5,26
2021-04-13,Tuesday,0,Medium,Strawberry,27.5,25
2021-04-13,Tuesday,0,Large,Chocolate,27.5,22
2021-04-13,Tuesday,0,Large,Strawberry,27.5,13
2021-04-14,Wednesday,0,Small,Chocolate,26.1,38
2021-04-14,Wednesday,0,Small,Strawberry,26.1,28
2021-04-14,Wednesday,0,Medium,Chocolate,26.1,27
2021-04-14,Wednesday,0,Medium,Strawberry,26.1,22
2021-04-14,Wednesday,0,Large,Chocolate,26.1,15
2021-04-14,Wednesday,0,Large,Strawberry,26.1,13
2021-04-15,Thursday,0,Small,Chocolate,25.1,21
2021-04-15,Thursday,0,Small,Strawberry,25.1,17
2021-04-15,Thursday,0,Medium,Chocolate,25.1,20
2021-04-15,Thursday,0,Medium,Strawberry,25.1,11
2021-04-15,Thursday,0,Large,Chocolate,25.1,12
2021-04-15,Thursday,0,Large,Strawberry,25.1,8
2021-04-16,Friday,0,Small,Chocolate,27.1,30
2021-04-16,Friday,0,Small,Strawberry,27.1,27
2021-04-16,Friday,0,Medium,Chocolate,27.1,26
2021-04-16,Friday,0,Medium,Strawberry,27.1,22
2021-04-16,Friday,0,Large,Chocolate,27.1,17
2021-04-16,Friday,0,Large,Strawberry,27.1,18
2021-04-17,Saturday,1,Small,Chocolate,26.0,35
2021-04-17,Saturday,1,Small,Strawberry,26.0,28
2021-04-17,Saturday,1,Medium,Chocolate,26.0,0
2021-04-17,Saturday,1,Medium,Strawberry,26.0,26
2021-04-17,Saturday,1,Large,Chocolate,26.0,21
2021-04-17,Saturday,1,Large,Strawberry,26.0,14
2021-04-18,Sunday,1,Small,Chocolate,25.7,42
2021-04-18,Sunday,1,Small,Strawberry,25.7,36
2021-04-18,Sunday,1,Medium,Chocolate,25.7,35
2021-04-18,Sunday,1,Medium,Strawberry,25.7,25
2021-04-18,Sunday,1,Large,Chocolate,25.7,25
2021-04-18,Sunday,1,Large,Strawberry,25.7,21
2021-04-19,Monday,0,Small,Chocolate,26.2,26
2021-04-19,Monday,0,Small,Strawberry,26.2,21
2021-04-19,Monday,0,Medium,Chocolate,26.2,21
2021-04-19,Monday,0,Medium,Strawberry,26.2,20
2021-04-19,Monday,0,Large,Chocolate,26.2,12
2021-04-19,Monday,0,Large,Strawberry,26.2,9
2021-04-20,Tuesday,0,Small,Chocolate,24.7,20
2021-04-20,Tuesday,0,Small,Strawberry,24.7,20
2021-04-20,Tuesday,0,Medium,Chocolate,24.7,15
2021-04-20,Tuesday,0,Medium,Strawberry,24.7,13
2021-04-20,Tuesday,0,Large,Chocolate,24.7,10
2021-04-20,Tuesday,0,Large,Strawberry,24.7,10
2021-04-21,Wednesday,0,Small,Chocolate,32.6,0
2021-04-21,Wednesday,0,Small,Strawberry,32.6,19
2021-04-21,Wednesday,0,Medium,Chocolate,32.6,0
2021-04-21,Wednesday,0,Medium,Strawberry,32.6,21
2021-04-21,Wednesday,0,Large,Chocolate,32.6,19
2021-04-21,Wednesday,0,Large,Strawberry,32.6,14
2021-04-22,Thursday,0,Small,Chocolate,28.8,39
2021-04-22,Thursday,0,Small,Strawberry,28.8,32
2021-04-22,Thursday,0,Medium,Chocolate,28.8,32
2021-04-22,Thursday,0,Medium,Strawberry,28.8,27
2021-04-22,Thursday,0,Large,Chocolate,28.8,22
2021-04-22,Thursday,0,Large,Strawberry,28.8,17
2021-04-23,Friday,0,Small,Chocolate,27.4,32
2021-04-23,Friday,0,Small,Strawberry,27.4,23
2021-04-23,Friday,0,Medium,Chocolate,27.4,25
2021-04-23,Friday,0,Medium,Strawberry,27.4,19
2021-04-23,Friday,0,Large,Chocolate,27.4,15
2021-04-23,Friday,0,Large,Strawberry,27.4,15
2021-04-24,Saturday,1,Small,Chocolate,28.1,43
2021-04-24,Saturday,1,Small,Strawberry,28.1,39
2021-04-24,Saturday,1,Medium,Chocolate,28.1,38
2021-04-24,Saturday,1,Medium,Strawberry,28.1,34
2021-04-24,Saturday,1,Large,Chocolate,28.1,23
2021-04-24,Saturday,1,Large,Strawberry,28.1,0
2021-04-25,Sunday,1,Small,Chocolate,28.3,60
2021-04-25,Sunday,1,Small,Strawberry,28.3,50
2021-04-25,Sunday,1,Medium,Chocolate,28.3,49
2021-04-25,Sunday,1,Medium,Strawberry,28.3,39
2021-04-25,Sunday,1,Large,Chocolate,28.3,30
2021-04-25,Sunday,1,Large,Strawberry,28.3,25
2021-04-26,Monday,0,Small,Chocolate,30.1,20
2021-04-26,Monday,0,Small,Strawberry,30.1,15
2021-04-26,Monday,0,Medium,Chocolate,30.1,22
2021-04-26,Monday,0,Medium,Strawberry,30.1,13
2021-04-26,Monday,0,Large,Chocolate,30.1,16
2021-04-26,Monday,0,Large,Strawberry,30.1,14
2021-04-27,Tuesday,0,Small,Chocolate,31.1,24
2021-04-27,Tuesday,0,Small,Strawberry,31.1,24
2021-04-27,Tuesday,0,Medium,Chocolate,31.1,21
2021-04-27,Tuesday,0,Medium,Strawberry,31.1,15
2021-04-27,Tuesday,0,Large,Chocolate,31.1,21
2021-04-27,Tuesday,0,Large,Strawberry,31.1,16
2021-04-28,Wednesday,0,Small,Chocolate,26.0,31
2021-04-28,Wednesday,0,Small,Strawberry,26.0,24
2021-04-28,Wednesday,0,Medium,Chocolate,26.0,22
2021-04-28,Wednesday,0,Medium,Strawberry,26.0,22
2021-04-28,Wednesday,0,Large,Chocolate,26.0,17
2021-04-28,Wednesday,0,Large,Strawberry,26.0,12
2021-04-29,Thursday,0,Small,Chocolate,31.8,16
2021-04-29,Thursday,0,Small,Strawberry,31.8,14
2021-04-29,Thursday,0,Medium,Chocolate,31.8,19
2021-04-29,Thursday,0,Medium,Strawberry,31.8,16
2021-04-29,Thursday,0,Large,Chocolate,31.8,16
2021-04-29,Thursday,0,Large,Strawberry,31.8,14
2021-04-30,Friday,0,Small,Chocolate,25.7,34
2021-04-30,Friday,0,Small,Strawberry,25.7,30
2021-04-30,Friday,0,Medium,Chocolate,25.7,27
2021-04-30,Friday,0,Medium,Strawberry,25.7,23
2021-04-30,Friday,0,Large,Chocolate,25.7,18
2021-04-30,Friday,0,Large,Strawberry,25.7,15
2021-05-01,Saturday,1,Small,Chocolate,29.5,54
2021-05-01,Saturday,1,Small,Strawberry,29.5,45
2021-05-01,Saturday,1,Medium,Chocolate,29.5,42
2021-05-01,Saturday,1,Medium,Strawberry,29.5,38
2021-05-01,Saturday,1,Large,Chocolate,29.5,26
2021-05-01,Saturday,1,Large,Strawberry,29.5,26
2021-05-02,Sunday,1,Small,Chocolate,28.2,30
2021-05-02,Sunday,1,Small,Strawberry,28.2,23
2021-05-02,Sunday,1,Medium,Chocolate,28.2,25
2021-05-02,Sunday,1,Medium,Strawberry,28.2,18
2021-05-02,Sunday,1,Large,Chocolate,28.2,14
2021-05-02,Sunday,1,Large,Strawberry,28.2,8
2021-05-03,Monday,0,Small,Chocolate,27.5,0
2021-05-03,Monday,0,Small,Strawberry,27.5,12
2021-05-03,Monday,0,Medium,Chocolate,27.5,12
2021-05-03,Monday,0,Medium,Strawberry,27.5,9
2021-05-03,Monday,0,Large,Chocolate,27.5,5
2021-05-03,Monday,0,Large,Strawberry,27.5,5
2021-05-04,Tuesday,0,Small,Chocolate,28.4,24
2021-05-04,Tuesday,0,Small,Strawberry,28.4,19
2021-05-04,Tuesday,0,Medium,Chocolate,28.4,16
2021-05-04,Tuesday,0,Medium,Strawberry,28.4,14
2021-05-04,Tuesday,0,Large,Chocolate,28.4,11
2021-05-04,Tuesday,0,Large,Strawberry,28.4,4
2021-05-05,Wednesday,0,Small,Chocolate,28.0,21
2021-05-05,Wednesday,0,Small,Strawberry,28.0,18
2021-05-05,Wednesday,0,Medium,Chocolate,28.0,22
2021-05-05,Wednesday,0,Medium,Strawberry,28.0,16
2021-05-05,Wednesday,0,Large,Chocolate,28.0,11
2021-05-05,Wednesday,0,Large,Strawberry,28.0,11
2021-05-06,Thursday,0,Small,Chocolate,31.4,27
2021-05-06,Thursday,0,Small,Strawberry,31.4,21
2021-05-06,Thursday,0,Medium,Chocolate,31.4,28
2021-05-06,Thursday,0,Medium,Strawberry,31.4,0
2021-05-06,Thursday,0,Large,Chocolate,31.4,24
2021-05-06,Thursday,0,Large,Strawberry,31.4,19
2021-05-07,Friday,0,Small,Chocolate,30.7,23
2021-05-07,Friday,0,Small,Strawberry,30.7,17
2021-05-07,Friday,0,Medium,Chocolate,30.7,24
2021-05-07,Friday,0,Medium,Strawberry,30.7,15
2021-05-07,Friday,0,Large,Chocolate,30.7,20
2021-05-07,Friday,0,Large,Strawberry,30.7,14
2021-05-08,Saturday,1,Small,Chocolate,27.4,35
2021-05-08,Saturday,1,Small,Strawberry,27.4,30
2021-05-08,Saturday,1,Medium,Chocolate,27.4,30
2021-05-08,Saturday,1,Medium,Strawberry,27.4,22
2021-05-08,Saturday,1,Large,Chocolate,27.4,18
2021-05-08,Saturday,1,Large,Strawberry,27.4,19
2021-05-09,Sunday,1,Small,Chocolate,32.2,36
2021-05-09,Sunday,1,Small,Strawberry,32.2,30
2021-05-09,Sunday,1,Medium,Chocolate,32.2,37
2021-05-09,Sunday,1,Medium,Strawberry,32.2,27
2021-05-09,Sunday,1,Large,Chocolate,32.2,30
2021-05-09,Sunday,1,Large,Strawberry,32.2,21
2021-05-10,Monday,0,Small,Chocolate,29.6,31
2021-05-10,Monday,0,Small,Strawberry,29.6,0
2021-05-10,Monday,0,Medium,Chocolate,29.6,23
2021-05-10,Monday,0,Medium,Strawberry,29.6,18
2021-05-10,Monday,0,Large,Chocolate,29.6,16
2021-05-10,Monday,0,Large,Strawberry,29.6,15
2021-05-11,Tuesday,0,Small,Chocolate,32.2,22
2021-05-11,Tuesday,0,Small,Strawberry,32.2,16
2021-05-11,Tuesday,0,Medium,Chocolate,32.2,19
2021-05-11,Tuesday,0,Medium,Strawberry,32.2,18
2021-05-11,Tuesday,0,Large,Chocolate,32.2,18
2021-05-11,Tuesday,0,Large,Strawberry,32.2,10
2021-05-12,Wednesday,0,Small,Chocolate,31.9,27
2021-05-12,Wednesday,0,Small,Strawberry,31.9,24
2021-05-12,Wednesday,0,Medium,Chocolate,31.9,29
2021-05-12,Wednesday,0,Medium,Strawberry,31.9,23
2021-05-12,Wednesday,0,Large,Chocolate,31.9,23
2021-05-12,Wednesday,0,Large,Strawberry,31.9,18
2021-05-13,Thursday,0,Small,Chocolate,28.9,36
2021-05-13,Thursday,0,Small,Strawberry,28.9,27
2021-05-13,Thursday,0,Medium,Chocolate,28.9,29
2021-05-13,Thursday,0,Medium,Strawberry,28.9,17
2021-05-13,Thursday,0,Large,Chocolate,28.9,20
2021-05-13,Thursday,0,Large,Strawberry,28.9,11
2021-05-14,Friday,0,Small,Chocolate,28.3,19
2021-05-14,Friday,0,Small,Strawberry,28.3,20
2021-05-14,Friday,0,Medium,Chocolate,28.3,16
2021-05-14,Friday,0,Medium,Strawberry,28.3,0
2021-05-14,Friday,0,Large,Chocolate,28.3,10
2021-05-14,Friday,0,Large,Strawberry,28.3,10
2021-05-15,Saturday,1,Small,Chocolate,29.2,33
2021-05-15,Saturday,1,Small,Strawberry,29.2,24
2021-05-15,Saturday,1,Medium,Chocolate,29.2,22
2021-05-15,Saturday,1,Medium,Strawberry,29.2,19
2021-05-15,Saturday,1,Large,Chocolate,29.2,19
2021-05-15,Saturday,1,Large,Strawberry,29.2,14
2021-05-16,Sunday,1,Small,Chocolate,28.4,38
2021-05-16,Sunday,1,Small,Strawberry,28.4,36
2021-05-16,Sunday,1,Medium,Chocolate,28.4,31
2021-05-16,Sunday,1,Medium,Strawberry,28.4,26
2021-05-16,Sunday,1,Large,Chocolate,28.4,22
2021-05-16,Sunday,1,Large,Strawberry,28.4,16
2021-05-17,Monday,0,Small,Chocolate,28.6,26
2021-05-17,Monday,0,Small,Strawberry,28.6,22
2021-05-17,Monday,0,Medium,Chocolate,28.6,0
2021-05-17,Monday,0,Medium,Strawberry,28.6,17
2021-05-17,Monday,0,Large,Chocolate,28.6,15
2021-05-17,Monday,0,Large,Strawberry,28.6,11
2021-05-18,Tuesday,0,Small,Chocolate,29.4,18
2021-05-18,Tuesday,0,Small,Strawberry,29.4,14
2021-05-18,Tuesday,0,Medium,Chocolate,29.4,15
2021-05-18,Tuesday,0,Medium,Strawberry,29.4,5
2021-05-18,Tuesday,0,Large,Chocolate,29.4,12
2021-05-18,Tuesday,0,Large,Strawberry,29.4,6
2021-05-19,Wednesday,0,Small,Chocolate,31.5,19
2021-05-19,Wednesday,0,Small,Strawberry,31.5,12
2021-05-19,Wednesday,0,Medium,Chocolate,31.5,16
2021-05-19,Wednesday,0,Medium,Strawberry,31.5,18
2021-05-19,Wednesday,0,Large,Chocolate,31.5,14
2021-05-19,Wednesday,0,Large,Strawberry,31.5,12
2021-05-20,Thursday,0,Small,Chocolate,31.0,25
2021-05-20,Thursday,0,Small,Strawberry,31.0,21
2021-05-20,Thursday,0,Medium,Chocolate,31.0,29
2021-05-20,Thursday,0,Medium,Strawberry,31.0,20
2021-05-20,Thursday,0,Large,Chocolate,31.0,21
2021-05-20,Thursday,0,Large,Strawberry,31.0,19
2021-05-21,Friday,0,Small,Chocolate,31.5,29
2021-05-21,Friday,0,Small,Strawberry,31.5,21
2021-05-21,Friday,0,Medium,Chocolate,31.5,31
2021-05-21,Friday,0,Medium,Strawberry,31.5,20
2021-05-21,Friday,0,Large,Chocolate,31.5,24
2021-05-21,Friday,0,Large,Strawberry,31.5,17
2021-05-22,Saturday,1,Small,Chocolate,29.3,46
2021-05-22,Saturday,1,Small,Strawberry,29.3,38
2021-05-22,Saturday,1,Medium,Chocolate,29.3,39
2021-05-22,Saturday,1,Medium,Strawberry,29.3,30
2021-05-22,Saturday,1,Large,Chocolate,29.3,22
2021-05-22,Saturday,1,Large,Strawberry,29.3,20
2021-05-23,Sunday,1,Small,Chocolate,31.8,27
2021-05-23,Sunday,1,Small,Strawberry,31.8,22
2021-05-23,Sunday,1,Medium,Chocolate,31.8,24
2021-05-23,Sunday,1,Medium,Strawberry,31.8,23
2021-05-23,Sunday,1,Large,Chocolate,31.8,21
2021-05-23,Sunday,1,Large,Strawberry,31.8,17
2021-05-24,Monday,0,Small,Chocolate,29.1,26
2021-05-24,Monday,0,Small,Strawberry,29.1,20
2021-05-24,Monday,0,Medium,Chocolate,29.1,25
2021-05-24,Monday,0,Medium,Strawberry,29.1,16
2021-05-24,Monday,0,Large,Chocolate,29.1,12
2021-05-24,Monday,0,Large,Strawberry,29.1,7
2021-05-25,Tuesday,0,Small,Chocolate,28.2,23
2021-05-25,Tuesday,0,Small,Strawberry,28.2,18
2021-05-25,Tuesday,0,Medium,Chocolate,28.2,14
2021-05-25,Tuesday,0,Medium,Strawberry,28.2,17
2021-05-25,Tuesday,0,Large,Chocolate,28.2,12
2021-05-25,Tuesday,0,Large,Strawberry,28.2,7
2021-05-26,Wednesday,0,Small,Chocolate,24.5,28
2021-05-26,Wednesday,0,Small,Strawberry,24.5,22
2021-05-26,Wednesday,0,Medium,Chocolate,24.5,26
2021-05-26,Wednesday,0,Medium,Strawberry,24.5,0
2021-05-26,Wednesday,0,Large,Chocolate,24.5,18
2021-05-26,Wednesday,0,Large,Strawberry,24.5,14
2021-05-27,Thursday,0,Small,Chocolate,30.8,28
2021-05-27,Thursday,0,Small,Strawberry,30.8,22
2021-05-27,Thursday,0,Medium,Chocolate,30.8,26
2021-05-27,Thursday,0,Medium,Strawberry,30.8,21
2021-05-27,Thursday,0,Large,Chocolate,30.8,21
2021-05-27,Thursday,0,Large,Strawberry,30.8,18
2021-05-28,Friday,0,Small,Chocolate,26.2,22
2021-05-28,Friday,0,Small,Strawberry,26.2,18
2021-05-28,Friday,0,Medium,Chocolate,26.2,20
2021-05-28,Friday,0,Medium,Strawberry,26.2,18
2021-05-28,Friday,0,Large,Chocolate,26.2,14
2021-05-28,Friday,0,Large,Strawberry,26.2,0
2021-05-29,Saturday,1,Small,Chocolate,27.7,46
2021-05-29,Saturday,1,Small,Strawberry,27.7,39
2021-05-29,Saturday,1,Medium,Chocolate,27.7,39
2021-05-29,Saturday,1,Medium,Strawberry,27.7,29
2021-05-29,Saturday,1,Large,Chocolate,27.7,25
2021-05-29,Saturday,1,Large,Strawberry,27.7,17
2021-05-30,Sunday,1,Small,Chocolate,28.5,41
2021-05-30,Sunday,1,Small,Strawberry,28.5,37
2021-05-30,Sunday,1,Medium,Chocolate,28.5,35
2021-05-30,Sunday,1,Medium,Strawberry,28.5,30
2021-05-30,Sunday,1,Large,Chocolate,28.5,23
2021-05-30,Sunday,1,Large,Strawberry,28.5,21
2021-05-31,Monday,0,Small,Chocolate,29.9,26
2021-05-31,Monday,0,Small,Strawberry,29.9,22
2021-05-31,Monday,0,Medium,Chocolate,29.9,20
2021-05-31,Monday,0,Medium,Strawberry,29.9,17
2021-05-31,Monday,0,Large,Chocolate,29.9,11
2021-05-31,Monday,0,Large,Strawberry,29.9,9
2021-06-01,Tuesday,0,Small,Chocolate,26.9,33
2021-06-01,Tuesday,0,Small,Strawberry,26.9,27
2021-06-01,Tuesday,0,Medium,Chocolate,26.9,26
2021-06-01,Tuesday,0,Medium,Strawberry,26.9,24
2021-06-01,Tuesday,0,Large,Chocolate,26.9,17
2021-06-01,Tuesday,0,Large,Strawberry,26.9,17
2021-06-02,Wednesday,0,Small,Chocolate,28.4,27
2021-06-02,Wednesday,0,Small,Strawberry,28.4,28
2021-06-02,Wednesday,0,Medium,Chocolate,28.4,21
2021-06-02,Wednesday,0,Medium,Strawberry,28.4,19
2021-06-02,Wednesday,0,Large,Chocolate,28.4,16
2021-06-02,Wednesday,0,Large,Strawberry,28.4,13
2021-06-03,Thursday,0,Small,Chocolate,29.4,27
2021-06-03,Thursday,0,Small,Strawberry,29.4,22
2021-06-03,Thursday,0,Medium,Chocolate,29.4,24
2021-06-03,Thursday,0,Medium,Strawberry,29.4,22
2021-06-03,Thursday,0,Large,Chocolate,29.4,13
2021-06-03,Thursday,0,Large,Strawberry,29.4,8
2021-06-04,Friday,0,Small,Chocolate,29.6,41
2021-06-04,Friday,0,Small,Strawberry,29.6,38
2021-06-04,Friday,0,Medium,Chocolate,29.6,37
2021-06-04,Friday,0,Medium,Strawberry,29.6,27
2021-06-04,Friday,0,Large,Chocolate,29.6,23
2021-06-04,Friday,0,Large,Strawberry,29.6,21
2021-06-05,Saturday,1,Small,Chocolate,29.1,39
2021-06-05,Saturday,1,Small,Strawberry,29.1,31
2021-06-05,Saturday,1,Medium,Chocolate,29.1,31
2021-06-05,Saturday,1,Medium,Strawberry,29.1,24
2021-06-05,Saturday,1,Large,Chocolate,29.1,20
2021-06-05,Saturday,1,Large,Strawberry,29.1,15
2021-06-06,Sunday,1,Small,Chocolate,30.3,24
2021-06-06,Sunday,1,Small,Strawberry,30.3,21
2021-06-06,Sunday,1,Medium,Chocolate,30.3,19
2021-06-06,Sunday,1,Medium,Strawberry,30.3,20
2021-06-06,Sunday,1,Large,Chocolate,30.3,22
2021-06-06,Sunday,1,Large,Strawberry,30.3,14
2021-06-07,Monday,0,Small,Chocolate,33.2,21
2021-06-07,Monday,0,Small,Strawberry,33.2,18
2021-06-07,Monday,0,Medium,Chocolate,33.2,23
2021-06-07,Monday,0,Medium,Strawberry,33.2,18
2021-06-07,Monday,0,Large,Chocolate,33.2,20
2021-06-07,Monday,0,Large,Strawberry,33.2,14
2021-06-08,Tuesday,0,Small,Chocolate,30.2,16
2021-06-08,Tuesday,0,Small,Strawberry,30.2,11
2021-06-08,Tuesday,0,Medium,Chocolate,30.2,14
